Category,Gender,Color,Size,PriceCategory,Price_USD,UnitsSold,SalesCategory
Outerwear,Unisex,Black,L,High,36.9325888659784,391.0724200119074,Hot Seller
Dress,Unisex,Red,M,Medium,105.27251034928469,280.334951449126,Moderate Seller
Dress,Unisex,Red,L,Medium,22.09163509155016,268.1023656588021,Moderate Seller
Top,Unisex,Red,XL,Medium,45.62944013299611,121.27796619583665,Moderate Seller
Top,Men,White,XL,High,46.583840580144134,158.36847270960448,Moderate Seller
Bottom,Women,Green,XS,High,69.40427353223043,200.4454320386126,Moderate Seller
Bottom,Unisex,Gray,XS,Low,46.44395609888042,163.65045764614905,Moderate Seller
Bottom,Women,Pink,L,Low,58.62411818981685,482.22608498472925,Hot Seller
Accessory,Unisex,Pink,L,Low,103.11065843793305,154.38985650071703,Moderate Seller
Bottom,Men,Pink,L,High,31.128289543026035,341.39409234660855,Hot Seller
Accessory,Men,Gray,XS,High,107.31081991652573,182.86514029331022,Moderate Seller
Bottom,Unisex,Pink,S,Low,56.9697252267966,168.90768700990998,Moderate Seller
Accessory,Unisex,Gray,XS,Medium,53.98849699185945,187.7551205237692,Moderate Seller
Top,Unisex,Black,L,High,66.99221028282982,233.3488387529073,Moderate Seller
Top,Men,White,L,Medium,53.526318559392394,152.35583633917312,Moderate Seller
Dress,Women,White,S,High,15.0,258.3833744595805,Moderate Seller
Bottom,Men,White,M,High,92.01345587592712,313.62435239762647,Hot Seller
Dress,Men,Green,S,Low,81.68487178210142,91.52907210766642,Slow Mover
Bottom,Unisex,Pink,XS,Medium,29.649628480200683,169.62731710514282,Moderate Seller
Accessory,Unisex,Green,S,Medium,65.36871026518953,524.3527851584316,Hot Seller
Accessory,Women,Red,S,High,80.64247227870193,246.6409504973592,Moderate Seller
Top,Men,Green,S,Low,113.43956438327093,503.0174203513323,Hot Seller
Dress,Men,White,XL,Medium,43.30662878990755,329.54685771617903,Hot Seller
Accessory,Men,Black,XL,High,39.23711735445414,252.72576549393665,Moderate Seller
Outerwear,Women,Pink,XL,Low,63.966512922219195,154.42793979106327,Moderate Seller
Outerwear,Unisex,Pink,XL,High,84.24010229871264,291.2404223662241,Moderate Seller
Top,Unisex,Green,L,High,74.58135435927353,384.3478956175016,Hot Seller
Accessory,Men,Blue,L,Medium,85.95712963649868,206.0155086715791,Moderate Seller
Top,Men,Red,XL,Medium,64.51904656418449,234.13094846326925,Moderate Seller
Outerwear,Unisex,Pink,S,Medium,15.0,467.7095324751483,Hot Seller
Accessory,Men,White,L,High,27.657828834324654,124.09871012083057,Moderate Seller
Outerwear,Unisex,Pink,XL,Medium,67.112175708158,231.4609511112796,Moderate Seller
Top,Women,Blue,S,Low,15.0,10.0,Slow Mover
Outerwear,Unisex,Gray,XS,Low,79.57882796836378,263.9184534183606,Moderate Seller
Dress,Women,White,XL,Medium,44.02281306556438,371.67000981082765,Hot Seller
Dress,Unisex,Beige,XL,Medium,19.493627696099367,42.58939308434293,Slow Mover
Outerwear,Men,Blue,XS,Low,28.774478844542912,266.45416225527526,Moderate Seller
Accessory,Men,Red,XL,High,138.5392466300237,241.96370818363243,Moderate Seller
Outerwear,Men,White,XS,Medium,73.19585066813207,243.89651408638568,Moderate Seller
Accessory,Unisex,Pink,XS,Low,46.04197192634925,229.8746319586562,Moderate Seller
Top,Unisex,Beige,M,High,105.68908630978757,10.0,Slow Mover
Bottom,Women,Beige,M,Low,16.941425091780822,163.74691054992942,Moderate Seller
Dress,Men,Green,XL,Medium,70.4462748364879,291.14590591530373,Moderate Seller
Bottom,Men,Beige,XL,Medium,15.0,174.22964382052731,Moderate Seller
Bottom,Women,Blue,XS,Medium,85.89467408575699,142.7652955054731,Moderate Seller
Outerwear,Men,Gray,M,High,51.618133003560565,320.4801444825439,Hot Seller
Accessory,Women,White,S,Low,114.76297595481554,280.83802414818797,Moderate Seller
Dress,Unisex,Red,L,High,132.84305234761206,377.0883449432797,Hot Seller
Bottom,Unisex,Red,XL,High,101.5527800698355,217.66754866127891,Moderate Seller
Accessory,Unisex,Green,L,Medium,47.26572167841952,220.44124817462358,Moderate Seller
Accessory,Men,Red,S,High,77.3915038330432,93.58312328915102,Slow Mover
Outerwear,Women,White,XL,High,41.24289444902168,376.0028485952222,Hot Seller
Bottom,Women,Pink,S,High,62.94562700008673,124.02327335619012,Moderate Seller
Top,Women,Gray,XL,Low,71.40791007125004,219.57743249459574,Moderate Seller
Bottom,Unisex,Pink,L,Low,35.90808023958944,221.61308807378737,Moderate Seller
Outerwear,Men,Gray,L,Medium,99.98250434277816,10.0,Slow Mover
Bottom,Unisex,White,L,Medium,66.54834177009576,200.54838998856002,Moderate Seller
Bottom,Women,Red,L,Low,135.9999479160632,10.0,Slow Mover
Outerwear,Men,White,S,Medium,89.1078016768505,59.44309349024945,Slow Mover
Accessory,Women,Pink,L,Medium,15.0,275.6479842170706,Moderate Seller
Bottom,Men,Beige,XL,Medium,58.17029055743289,299.54472036036964,Moderate Seller
Bottom,Women,Gray,S,Medium,91.70498979271272,282.23728903014864,Moderate Seller
Top,Women,Blue,M,Medium,81.51071679034823,134.40126862571734,Moderate Seller
Bottom,Men,Gray,L,Low,49.68899071253401,360.801730360313,Hot Seller
Top,Women,Beige,S,High,64.31844623161959,279.05316041676406,Moderate Seller
Accessory,Men,Black,L,Medium,67.561384666315,281.9832903097573,Moderate Seller
Bottom,Men,Pink,S,High,155.71167902932132,179.81882266043013,Moderate Seller
Accessory,Women,Beige,XL,Medium,92.97531276719542,581.2640736512112,Hot Seller
Outerwear,Men,Green,M,High,87.13730373261967,306.7373960068808,Hot Seller
Dress,Women,Pink,XS,High,50.93385138902388,237.72848445116836,Moderate Seller
Accessory,Women,White,S,Low,89.31689905559168,259.9014847723875,Moderate Seller
Outerwear,Unisex,Blue,M,Low,15.0,323.0235802819251,Hot Seller
Bottom,Women,Black,S,Low,102.10054740884135,138.65670461739262,Moderate Seller
Dress,Unisex,Beige,M,High,83.88667013745625,255.9778279471791,Moderate Seller
Outerwear,Women,Gray,XL,Low,48.610331302692245,385.27427448286073,Hot Seller
Accessory,Unisex,Gray,M,High,57.42212844336234,95.50361786651379,Slow Mover
Bottom,Women,Blue,L,High,86.00319171468402,150.75612382637107,Moderate Seller
Top,Unisex,Pink,M,Low,80.27800992353939,188.10613747344698,Moderate Seller
Top,Men,White,XS,Medium,85.97087027712269,105.78085704680335,Moderate Seller
Outerwear,Women,Black,L,Low,64.06171401206007,339.0762365827176,Hot Seller
Accessory,Unisex,Blue,L,Low,38.821090165049014,343.3549864381168,Hot Seller
Top,Men,Black,M,Medium,54.52057516467589,255.75495021820558,Moderate Seller
Dress,Men,Blue,S,Low,25.93916551869301,10.0,Slow Mover
Bottom,Women,White,M,Low,95.38890201081135,255.83946545853553,Moderate Seller
Outerwear,Men,Red,L,High,63.65774345037821,346.25372759812694,Hot Seller
Accessory,Women,White,S,Low,53.03178513661719,140.50009492247983,Moderate Seller
Dress,Unisex,Gray,S,Low,102.84933537450428,262.02419089433107,Moderate Seller
Outerwear,Women,Gray,L,High,119.50787976065277,287.69694486878996,Moderate Seller
Accessory,Men,Pink,L,High,15.0,22.410314875735736,Slow Mover
Outerwear,Women,Gray,XL,Medium,41.81531927322008,254.9765706857504,Moderate Seller
Accessory,Men,Gray,XL,Low,15.0,239.4246696908784,Moderate Seller
Dress,Unisex,Red,M,Low,38.59390232217045,71.14991794027648,Slow Mover
Dress,Men,Black,XS,Medium,61.80439936556764,459.80727027524927,Hot Seller
Outerwear,Men,Blue,XS,Low,45.854808056041975,39.62886647919228,Slow Mover
Accessory,Unisex,Green,S,Medium,67.10024872258776,265.2874809811213,Moderate Seller
Outerwear,Men,Red,S,Low,91.67004893233195,257.69392013807067,Moderate Seller
Top,Unisex,Green,XL,High,38.73930508602217,308.9763486329147,Hot Seller
Bottom,Unisex,Green,L,Low,121.76623517464391,350.7346665017538,Hot Seller
Bottom,Men,Black,XL,Medium,39.07635282811765,64.29370948806022,Slow Mover
Bottom,Men,Red,M,High,43.45573646979672,249.25264878769792,Moderate Seller
Dress,Men,Pink,S,Medium,35.88262070650387,283.86293273391544,Moderate Seller
Outerwear,Unisex,Gray,L,Low,87.19426511036744,174.20359261536245,Moderate Seller
Bottom,Men,Beige,S,Low,99.67473474489634,373.32105991246715,Hot Seller
Accessory,Unisex,Black,L,Low,61.44596144126164,330.64291473125195,Hot Seller
Dress,Women,Gray,XL,Low,149.4411320403599,10.0,Slow Mover
Top,Unisex,Pink,XL,Low,40.5411151611511,10.0,Slow Mover
Dress,Women,Red,M,High,81.6026711312708,198.3985436751093,Moderate Seller
Top,Women,Red,XL,Medium,15.0,45.478459513910934,Slow Mover
Dress,Women,White,XL,High,96.19842496697618,569.7991311973595,Hot Seller
Bottom,Unisex,Beige,S,Medium,68.57739917191746,29.459400309122543,Slow Mover
Dress,Unisex,Pink,L,Low,22.508063456883754,184.93164946736724,Moderate Seller
Dress,Unisex,Black,XL,Medium,123.9917526274992,317.1847810813703,Hot Seller
Bottom,Unisex,Black,XL,High,105.80034399267578,228.58766609330462,Moderate Seller
Top,Women,Blue,XL,Medium,85.6296553290966,189.2253255771838,Moderate Seller
Bottom,Men,Gray,M,Medium,42.88807537293498,189.2775468686816,Moderate Seller
Dress,Women,Beige,L,High,74.97950313037131,247.45794856523457,Moderate Seller
Dress,Unisex,White,M,Medium,65.0633237546464,235.04237121524417,Moderate Seller
Dress,Men,Beige,S,Medium,34.41979193477161,99.71750467508389,Slow Mover
Bottom,Men,Blue,XL,Low,21.43660526349845,144.28629653556288,Moderate Seller
Outerwear,Unisex,Pink,L,Low,93.99469548958183,174.7461394389673,Moderate Seller
Dress,Unisex,Beige,S,High,82.78760693835912,555.1187347311256,Hot Seller
Accessory,Men,White,M,High,83.56396568261646,88.67928965051627,Slow Mover
Top,Unisex,Beige,XS,Medium,102.03472014157344,278.0949599449498,Moderate Seller
Accessory,Women,Gray,M,Medium,75.05672301485009,47.461185579413154,Slow Mover
Outerwear,Men,Gray,XS,High,101.0608659313791,163.58037230464635,Moderate Seller
Bottom,Women,Green,XS,High,80.62439446454259,429.38980724596524,Hot Seller
Top,Unisex,Black,L,Low,81.31820856266603,273.492757726819,Moderate Seller
Dress,Men,Gray,XS,Medium,61.16053028472113,203.31573899920224,Moderate Seller
Outerwear,Men,Pink,L,High,15.0,56.71891437649134,Slow Mover
Bottom,Women,Beige,XL,Low,47.894662794143834,431.351661954777,Hot Seller
Accessory,Unisex,Beige,XS,Low,83.39576249095788,171.45164127636002,Moderate Seller
Accessory,Unisex,Pink,M,Low,101.13701293563497,192.8823873137848,Moderate Seller
Bottom,Unisex,Black,XS,Low,73.67494859340647,72.24682247806572,Slow Mover
Outerwear,Men,Black,XL,Medium,44.95076345297756,495.29932219546555,Hot Seller
Outerwear,Men,Black,XS,Medium,128.04675061634632,237.61299156580364,Moderate Seller
Outerwear,Men,Pink,L,Low,75.65455472252211,10.0,Slow Mover
Outerwear,Men,Beige,XS,Medium,108.54037426741495,302.1284017403719,Hot Seller
Accessory,Unisex,Green,S,Low,44.67103474879613,342.16026929057944,Hot Seller
Dress,Men,White,XS,Medium,59.09301235856714,174.95700204300616,Moderate Seller
Bottom,Women,Gray,S,Medium,69.33193397075013,249.6294753219004,Moderate Seller
Top,Men,Green,XS,Low,124.46519345254512,236.42240963441333,Moderate Seller
Bottom,Men,Beige,XS,Medium,68.14412670402336,148.26971262033527,Moderate Seller
Dress,Women,White,L,Low,63.80610740460218,155.35909307513043,Moderate Seller
Bottom,Women,White,S,Low,42.300674318257066,373.7964478809474,Hot Seller
Dress,Unisex,Green,S,Medium,46.4002075889476,317.807126517654,Hot Seller
Bottom,Men,Beige,S,Low,110.05114493741252,370.46624171427254,Hot Seller
Accessory,Unisex,Gray,XL,Medium,107.1613027418841,167.5955762537336,Moderate Seller
Dress,Unisex,Gray,XL,High,15.0,66.2006810569454,Slow Mover
Accessory,Men,Red,XS,Low,87.40470822432695,252.0192841984337,Moderate Seller
Bottom,Women,Beige,XL,Medium,64.06349725658177,134.2098931518917,Moderate Seller
Accessory,Women,White,XL,Low,68.3830260326337,160.7148028151088,Moderate Seller
Accessory,Women,Black,M,Medium,54.36725464407958,322.49332864785936,Hot Seller
Dress,Unisex,Red,M,High,98.49959773893494,126.70437357157803,Moderate Seller
Accessory,Unisex,Beige,M,Low,98.2608764535423,129.90194600040712,Moderate Seller
Top,Unisex,Pink,L,Low,26.90588109102049,288.1965503541669,Moderate Seller
Accessory,Unisex,Pink,M,High,15.0,105.73131839511038,Moderate Seller
Bottom,Men,Beige,XS,Medium,74.9606410432211,197.63494460557112,Moderate Seller
Top,Men,Blue,XL,High,62.254687777648286,21.91815027375182,Slow Mover
Dress,Men,Gray,XL,Low,101.1318481451255,218.92199822738095,Moderate Seller
Top,Unisex,Blue,M,Medium,65.16644879171874,22.186746901849148,Slow Mover
Bottom,Women,Pink,XL,Medium,64.58956131858882,160.07853428574953,Moderate Seller
Bottom,Unisex,Pink,L,Medium,64.94253171390622,236.86127359154224,Moderate Seller
Dress,Unisex,White,XS,Low,74.1969797840748,56.33526031083909,Slow Mover
Dress,Men,Pink,M,High,15.264031627302522,424.31731514549307,Hot Seller
Bottom,Men,Gray,S,Medium,90.36663036352587,196.75406785355784,Moderate Seller
Bottom,Unisex,Beige,XS,Medium,83.6219563416419,339.678097757454,Hot Seller
Top,Men,White,M,Low,80.11995681105687,162.98193813678012,Moderate Seller
Accessory,Women,Blue,L,High,69.82825815802666,408.3974044608729,Hot Seller
Outerwear,Women,Green,L,High,69.87892062504834,179.47754048501278,Moderate Seller
Outerwear,Women,Green,M,Low,64.61078141462448,95.8417914827871,Slow Mover
Top,Men,Blue,M,Low,57.348236479529035,225.38583867108736,Moderate Seller
Accessory,Unisex,Blue,XL,High,15.0,220.3499602887415,Moderate Seller
Top,Unisex,Pink,L,Medium,121.72553912199862,272.0174704533163,Moderate Seller
Accessory,Unisex,Red,S,Medium,18.648226671018364,214.87301811743853,Moderate Seller
Top,Women,Green,XS,High,123.34376855920482,90.6756198923633,Slow Mover
Accessory,Men,Beige,XL,Low,46.64722745684412,136.0952204872785,Moderate Seller
Accessory,Women,Blue,XL,Low,84.93463180833812,221.80362553381448,Moderate Seller
Bottom,Women,Black,XL,Low,71.76111464002635,420.055359797607,Hot Seller
Top,Men,Beige,L,High,61.27590088400825,235.85434211526518,Moderate Seller
Dress,Women,Pink,XL,Medium,69.89832150172174,114.30955181604224,Moderate Seller
Accessory,Unisex,Black,L,Low,15.796646928535566,203.1494499157255,Moderate Seller
Dress,Unisex,White,S,Medium,15.0,415.86654434961065,Hot Seller
Dress,Men,Blue,M,Medium,22.801351740909446,306.8915671229663,Hot Seller
Dress,Men,Blue,XS,High,82.93679964449638,335.28571880462925,Hot Seller
Outerwear,Men,Pink,XS,High,49.05615817858036,104.25166562924088,Moderate Seller
Outerwear,Unisex,White,S,Low,59.39304828375254,105.70459550921939,Moderate Seller
Top,Unisex,White,M,High,111.36430709677391,277.4131243522633,Moderate Seller
Top,Men,White,M,Medium,85.30356811960924,257.3555717965621,Moderate Seller
Dress,Unisex,Green,M,Low,97.88629700821033,450.4370465358148,Hot Seller
Accessory,Women,Gray,L,Low,59.68512530642804,10.0,Slow Mover
Dress,Unisex,Red,M,Low,143.2404086510507,389.4662226668468,Hot Seller
Top,Women,Blue,L,High,20.596799143118055,143.28340981570722,Moderate Seller
Outerwear,Unisex,Red,L,Medium,59.02156771052805,362.4543263985972,Hot Seller
Dress,Women,Gray,XS,Medium,95.07101008006383,223.75259277222798,Moderate Seller
Top,Men,White,M,Medium,45.93986183139782,102.37340473393975,Moderate Seller
Top,Men,Blue,XL,Medium,51.22315941512979,283.800991932231,Moderate Seller
Dress,Unisex,Beige,XS,High,82.72876584128306,251.65147880693405,Moderate Seller
Bottom,Unisex,Black,L,High,16.368674186482494,444.04781706283245,Hot Seller
Bottom,Women,Beige,XS,High,84.92972586446774,10.0,Slow Mover
Accessory,Men,Black,XL,Medium,89.32952254993276,292.4384394306544,Moderate Seller
Top,Women,Pink,M,Low,56.505174833472125,480.526982536351,Hot Seller
Bottom,Unisex,Gray,L,Medium,15.0,79.71280210564183,Slow Mover
Outerwear,Unisex,Beige,XS,Medium,55.408796028938035,192.5718117793607,Moderate Seller
Dress,Unisex,Blue,XL,High,15.0,318.537494690558,Hot Seller
Outerwear,Unisex,Black,XL,Medium,109.4799346758879,133.79168778688614,Moderate Seller
Top,Men,Red,L,Low,40.09898844708817,117.1012800455214,Moderate Seller
Bottom,Unisex,Beige,L,Low,39.150896284869404,367.5962560873042,Hot Seller
Outerwear,Women,Beige,M,Low,89.0749517797372,175.17222862812628,Moderate Seller
Bottom,Unisex,White,XL,High,86.31731575009776,199.57241707806136,Moderate Seller
Outerwear,Unisex,Gray,XL,Medium,80.44079791696834,219.78037014033674,Moderate Seller
Accessory,Women,Green,M,Low,73.88058984908724,176.72290156311774,Moderate Seller
Top,Women,Pink,XL,Medium,56.35159733657049,120.2581641327359,Moderate Seller
Outerwear,Men,Beige,L,High,68.9882028982322,167.4573029358914,Moderate Seller
Top,Men,White,S,High,103.64519593477627,314.9811215646945,Hot Seller
Top,Unisex,Blue,XL,Low,66.08720601019559,41.26366960386849,Slow Mover
Outerwear,Women,Green,XL,Low,63.36358752208608,196.31690836326055,Moderate Seller
Bottom,Women,Red,L,High,52.59617657202196,348.7549777879946,Hot Seller
Dress,Men,Red,XS,Low,33.9769476941059,243.15992226793645,Moderate Seller
Top,Men,Gray,L,High,40.58362144704523,17.92368917054293,Slow Mover
Accessory,Women,Blue,L,Medium,15.0,10.0,Slow Mover
Dress,Men,Black,L,High,29.012566287793902,382.13194507679094,Hot Seller
Dress,Women,Green,XS,Low,40.716201572200944,283.6421510576016,Moderate Seller
Accessory,Men,Pink,XL,Low,112.9662049242645,236.5719126852105,Moderate Seller
Top,Men,Green,XS,Medium,87.4460528782887,181.96249888631277,Moderate Seller
Bottom,Women,Green,M,Medium,78.63133864563848,285.4123151808458,Moderate Seller
Top,Women,Green,XL,Low,94.01006106695999,370.16679249881184,Hot Seller
Top,Women,Beige,XL,Medium,19.680689544623803,304.9289439765132,Hot Seller
Top,Women,Green,M,High,66.54344443317386,10.0,Slow Mover
Dress,Men,Gray,S,Low,65.83299254280189,219.44015751678546,Moderate Seller
Accessory,Women,Black,XS,Medium,40.86750807712283,429.01596413717243,Hot Seller
Outerwear,Men,Blue,XS,High,43.16061725118807,329.448240008967,Hot Seller
Bottom,Women,Pink,XL,Medium,79.58203584068013,301.0332617316991,Hot Seller
Bottom,Men,Gray,XS,High,59.253279767853684,243.78683975849088,Moderate Seller
Outerwear,Men,Gray,XL,Medium,19.91067856235653,322.5399964176325,Hot Seller
Dress,Unisex,Blue,XL,Low,59.56102422983588,156.27190468421077,Moderate Seller
Accessory,Men,Black,XL,High,68.42177474993564,222.25057972387054,Moderate Seller
Top,Unisex,Blue,XS,Low,46.09998952132274,141.4275924465761,Moderate Seller
Accessory,Unisex,Green,L,Medium,103.70203535096826,330.8363614415135,Hot Seller
Bottom,Women,White,XS,Low,58.66435334370989,205.31071461376214,Moderate Seller
Dress,Men,Pink,S,High,42.293099847856595,372.2002114043409,Hot Seller
Bottom,Women,Black,S,Low,44.03030920708106,400.0415399246018,Hot Seller
Accessory,Women,Blue,XL,High,91.71953283967274,202.82039340461864,Moderate Seller
Outerwear,Women,Gray,XS,High,100.84786878491315,304.2463955890303,Hot Seller
Outerwear,Men,Green,XS,High,119.04269466886467,200.27306055977948,Moderate Seller
Top,Women,Black,XL,High,79.98541572037236,10.0,Slow Mover
Top,Men,White,XS,Low,17.99497500469385,282.2617845251766,Moderate Seller
Dress,Unisex,White,S,Low,15.0,325.4535338309929,Hot Seller
Bottom,Unisex,Black,S,Low,112.80451383319775,25.952172948677486,Slow Mover
Dress,Women,Red,M,Low,28.113606176964296,269.67229710012407,Moderate Seller
Bottom,Men,Pink,S,Low,60.32662847238843,349.67669863241474,Hot Seller
Outerwear,Men,Blue,S,High,19.372169661354548,176.6815747514019,Moderate Seller
Dress,Women,Green,S,High,100.7960224359025,370.25521747815276,Hot Seller
Outerwear,Women,White,S,Medium,96.13020674680575,252.46946478857416,Moderate Seller
Accessory,Women,Red,XL,Low,115.6131090428261,247.31322375900746,Moderate Seller
Outerwear,Unisex,Red,XS,High,61.4547608441649,177.4739321664501,Moderate Seller
Outerwear,Men,Blue,L,High,91.04581019468897,126.04602906537137,Moderate Seller
Outerwear,Unisex,Beige,S,High,15.0,10.0,Slow Mover
Top,Women,Gray,S,Low,63.18676578735563,501.82821204189213,Hot Seller
Outerwear,Women,Blue,L,Medium,126.26983428258514,402.2353005895078,Hot Seller
Outerwear,Unisex,Pink,M,High,76.99908732288075,10.0,Slow Mover
Outerwear,Unisex,Gray,XS,High,99.86837986054186,379.8656254490737,Hot Seller
Bottom,Women,White,XL,Low,55.21840658787741,174.3082434704574,Moderate Seller
Accessory,Women,Black,XS,Low,45.66091991523726,210.9926976663561,Moderate Seller
Bottom,Women,Black,M,Medium,92.12243737621799,134.10675668946695,Moderate Seller
Bottom,Men,Green,XL,Medium,35.841161914071535,371.0088408611103,Hot Seller
Top,Women,Beige,XL,Medium,68.48854645609158,469.4549784842725,Hot Seller
Top,Women,Beige,L,Low,15.0,210.4795126565468,Moderate Seller
Dress,Men,Red,XS,High,105.8484641181824,389.2623169658311,Hot Seller
Dress,Women,Blue,L,Low,79.37380092068729,64.5219902036377,Slow Mover
Bottom,Women,Pink,XS,High,68.23252489775679,340.6307841788763,Hot Seller
Top,Women,Red,XS,Low,65.57796195636051,73.04385016100656,Slow Mover
Accessory,Women,Blue,XS,Medium,72.27887090103606,71.4810376327926,Slow Mover
Accessory,Unisex,Blue,M,High,82.88918534243506,188.6825007086226,Moderate Seller
Bottom,Men,White,L,Medium,73.05710833706715,178.64367709800558,Moderate Seller
Top,Women,White,M,Medium,73.52544163115358,328.49170473985566,Hot Seller
Top,Men,Black,M,Medium,28.68969345202312,229.21557140379986,Moderate Seller
Dress,Men,White,L,Low,92.67257675056797,329.75560400660487,Hot Seller
Dress,Women,Beige,L,Low,89.315636697965,320.87548512267006,Hot Seller
Accessory,Men,White,XS,Low,67.46203903493952,249.45271499963692,Moderate Seller
Accessory,Women,Red,M,Low,15.0,84.85585994423349,Slow Mover
Top,Women,Green,S,Low,15.0,330.1723531348289,Hot Seller
Outerwear,Men,Gray,M,High,47.078099446584616,456.5290464367363,Hot Seller
Accessory,Men,Blue,M,High,87.40710226905583,101.49058263281745,Moderate Seller
Top,Men,Pink,S,Low,75.84519055354663,263.22240632429407,Moderate Seller
Outerwear,Men,Blue,XS,High,116.61999906418718,274.7965372941225,Moderate Seller
Bottom,Men,Green,S,High,71.39111600976352,382.5117710072578,Hot Seller
Outerwear,Women,Blue,L,High,61.754568806333566,252.39241933473392,Moderate Seller
Dress,Women,Beige,XL,Medium,87.1435745866749,101.83411123436325,Moderate Seller
Accessory,Men,Red,M,High,68.70449688470204,216.93638524368623,Moderate Seller
Bottom,Men,Blue,L,Low,87.87882379161618,381.6222502523744,Hot Seller
Dress,Women,Beige,XL,High,67.310878590306,294.5504633689877,Moderate Seller
Accessory,Men,Beige,M,Medium,68.48714200755313,550.3474762692683,Hot Seller
Top,Women,Beige,M,Medium,15.0,417.02543207905615,Hot Seller
Dress,Unisex,Black,XL,Low,43.71773657164226,303.66507256030593,Hot Seller
Top,Unisex,Pink,XL,High,43.85089431828371,97.80584342874683,Slow Mover
Top,Women,Green,XL,High,35.51022872335008,195.46242844584086,Moderate Seller
Dress,Men,Gray,XL,Low,64.73997052235427,401.3412214834061,Hot Seller
Outerwear,Men,Green,M,High,52.69634086010895,200.44584201981115,Moderate Seller
Outerwear,Men,Pink,M,Medium,74.94477927637537,126.26491787438468,Moderate Seller
Bottom,Women,Beige,XL,High,124.38887177382078,81.00397526944786,Slow Mover
Outerwear,Unisex,Green,XS,Low,75.17932360759592,363.4320791690109,Hot Seller
Bottom,Unisex,Gray,M,Low,36.995603025058976,284.3838453630224,Moderate Seller
Top,Unisex,Blue,XL,High,140.98096155404647,600.0,Hot Seller
Bottom,Men,Green,L,High,23.878646776811607,215.33503518640754,Moderate Seller
Accessory,Unisex,White,L,Medium,88.7161417900498,344.41771244420056,Hot Seller
Outerwear,Men,Black,XL,Medium,80.14300323022336,397.3127923730714,Hot Seller
Top,Women,Pink,M,High,35.41740729202504,243.13080413105703,Moderate Seller
Dress,Women,Gray,XS,Low,78.10585977545533,76.78125519086808,Slow Mover
Top,Men,Gray,XL,Low,74.86690218116115,167.6020543607577,Moderate Seller
Accessory,Unisex,Red,XL,High,83.17100194590921,10.0,Slow Mover
Dress,Unisex,Gray,L,High,75.82696867682151,393.52013784214154,Hot Seller
Top,Unisex,Black,XL,High,84.37228732802295,243.25604656141024,Moderate Seller
Top,Unisex,Black,M,Medium,60.09238264100319,245.97334314892333,Moderate Seller
Top,Unisex,White,XL,Low,91.19053972885365,258.75954184273894,Moderate Seller
Bottom,Women,Blue,L,Low,78.02558762528454,102.6309493419524,Moderate Seller
Top,Unisex,Beige,S,Low,60.2181628490992,368.60446120035294,Hot Seller
Top,Men,Red,L,Medium,46.24320510218624,186.36971003158098,Moderate Seller
Accessory,Women,Gray,L,Low,103.08459542643513,320.0717374407172,Hot Seller
Bottom,Unisex,Pink,XL,Low,90.88536238717617,237.06020518964291,Moderate Seller
Outerwear,Unisex,White,XS,Low,94.36747906284711,199.4655398582344,Moderate Seller
Bottom,Men,Green,XS,Low,34.679718325778566,81.70430112597708,Slow Mover
Accessory,Unisex,Gray,L,High,54.01251469122048,341.65470526788295,Hot Seller
Bottom,Men,Red,XS,High,21.453647540935684,369.4153462298549,Hot Seller
Outerwear,Unisex,Red,S,Medium,29.801760087901073,193.15548762047746,Moderate Seller
Top,Unisex,White,M,High,46.86030257119357,318.53898865955256,Hot Seller
Dress,Unisex,White,L,Low,112.785209601352,353.2051649716193,Hot Seller
Accessory,Unisex,Black,M,Medium,99.10092261648099,147.30374884641844,Moderate Seller
Top,Unisex,Green,L,Low,33.327768780252555,517.6571347432564,Hot Seller
Outerwear,Men,Green,XS,Low,22.098670006636432,123.06259060017597,Moderate Seller
Outerwear,Men,Gray,L,Low,43.50070148794816,600.0,Hot Seller
Top,Men,Beige,L,High,109.24467702658887,169.40339798123728,Moderate Seller
Accessory,Unisex,Red,M,Medium,51.64404303730708,142.087600735622,Moderate Seller
Accessory,Men,Gray,L,Low,54.46538407839794,160.66717194057694,Moderate Seller
Bottom,Men,Pink,XS,Medium,114.477326686651,57.7281724792017,Slow Mover
Top,Unisex,White,S,High,47.098575783211885,299.7843520116328,Moderate Seller
Dress,Women,Pink,XL,Medium,103.12604579030987,74.77839377417797,Slow Mover
Top,Unisex,Black,XL,High,83.59404043528731,121.04809264673706,Moderate Seller
Bottom,Men,Beige,XL,High,15.0,21.425662799122904,Slow Mover
Bottom,Men,Pink,XS,Low,15.0,348.6447329950565,Hot Seller
Dress,Unisex,Blue,L,High,91.50200050295084,318.69767040816157,Hot Seller
Dress,Unisex,Black,M,Medium,40.60540985068563,307.5007259099974,Hot Seller
Top,Women,Black,XL,Low,74.09776017084111,289.4297567776108,Moderate Seller
Top,Unisex,Pink,S,Low,51.815500137499825,37.32440923633598,Slow Mover
Accessory,Unisex,Beige,M,Medium,44.33484927628149,234.23672620799553,Moderate Seller
Accessory,Unisex,Green,L,High,117.61534432680534,211.4448023933236,Moderate Seller
Bottom,Women,Blue,L,Medium,62.31197391417352,154.63904607438133,Moderate Seller
Dress,Unisex,Beige,M,Low,80.53543476415278,258.7931016603816,Moderate Seller
Outerwear,Women,Green,L,High,55.526174174544536,36.88118358033233,Slow Mover
